label 72 	 -1.27978265285 	 1.86091542244 	 0.309502005577 
label 72 	 -1.04292964935 	 1.69731712341 	 0.307758301497 
label 72 	 -1.04873251915 	 1.68278944492 	 0.294772237539 
label 72 	 -1.1017023325 	 1.72261273861 	 0.326731532812 
label 72 	 -1.15055561066 	 1.71423149109 	 0.318704426289 
label 72 	 -0.204971581697 	 1.98128867149 	 0.295008093119 
label 72 	 -1.30411076546 	 1.69326972961 	 0.303379833698 
label 72 	 -1.34527230263 	 1.68807303905 	 0.306113094091 
label 72 	 -1.33068060875 	 1.68766117096 	 0.297271251678 
label 72 	 -1.30615603924 	 1.68148517609 	 0.280953556299 
label 72 	 -1.35290682316 	 1.6661478281 	 0.278509229422 
label 72 	 -1.34549570084 	 1.66958165169 	 0.283397257328 
label 72 	 -1.32247841358 	 1.68145656586 	 0.27107283473 
label 72 	 -1.3124461174 	 1.68949127197 	 0.26766166091 
label 72 	 -1.32254612446 	 1.68560016155 	 0.262169927359 
label 72 	 -1.27792286873 	 1.72095930576 	 0.278891354799 
label 72 	 -1.26255130768 	 1.72241663933 	 0.268420338631 
label 72 	 -1.29065060616 	 1.70532608032 	 0.26583635807 
label 72 	 -1.22814130783 	 1.72434449196 	 0.252722203732 
label 72 	 -1.30093300343 	 1.71767413616 	 0.271441310644 
label 72 	 -1.26265919209 	 1.71742987633 	 0.268791019917 
label 72 	 -1.28235816956 	 1.70013797283 	 0.266525894403 
label 72 	 -1.2431640625 	 1.71078193188 	 0.264032572508 
label 72 	 -1.26779603958 	 1.69621241093 	 0.254003018141 
label 72 	 -1.25058066845 	 1.71216237545 	 0.268712341785 
label 72 	 -1.2690936327 	 1.69856178761 	 0.263812929392 
label 72 	 -1.24111223221 	 1.70720553398 	 0.25810277462 
label 72 	 -1.2422286272 	 1.71633350849 	 0.251080095768 
label 72 	 -1.20603752136 	 1.73695445061 	 0.261068254709 
label 72 	 -1.25678670406 	 1.72819852829 	 0.262248843908 
label 72 	 -1.24692416191 	 1.7259452343 	 0.252135902643 
label 72 	 -1.24801695347 	 1.72898375988 	 0.245558261871 
label 72 	 -1.30726993084 	 1.7265945673 	 0.259229719639 
label 72 	 -1.26162171364 	 1.74160814285 	 0.259901732206 
label 72 	 -1.24544835091 	 1.74585080147 	 0.247514948249 
label 72 	 -1.23400425911 	 1.75050723553 	 0.244512096047 
label 72 	 -1.25059580803 	 1.76120185852 	 0.250813215971 
label 72 	 -1.22595441341 	 1.77066481113 	 0.248393505812 
label 72 	 -1.25745594501 	 1.75009834766 	 0.246874734759 
label 72 	 -1.24750936031 	 1.7881667614 	 0.259159833193 
label 72 	 -1.26833891869 	 1.7573120594 	 0.250955015421 
label 72 	 -1.25518226624 	 1.76708006859 	 0.244458913803 
label 72 	 -1.17747783661 	 1.83589732647 	 0.243942201138 
label 72 	 -1.16174578667 	 1.8504267931 	 0.233916610479 
label 72 	 -1.14459180832 	 1.85099053383 	 0.232996165752 
label 72 	 -1.15624260902 	 1.85586166382 	 0.232263565063 
label 72 	 -1.16423237324 	 1.84808313847 	 0.22983944416 
label 72 	 -1.15492200851 	 1.84214663506 	 0.237860545516 
label 72 	 -1.18796861172 	 1.80975902081 	 0.234307825565 
label 72 	 -1.21367681026 	 1.77983534336 	 0.245223522186 
label 72 	 -1.26990771294 	 1.74118602276 	 0.241138026118 
label 72 	 -1.25962591171 	 1.74495255947 	 0.23731315136 
label 72 	 -1.24660229683 	 1.73892223835 	 0.230876356363 
label 72 	 -1.26578247547 	 1.73094713688 	 0.235540032387 
label 72 	 -1.25422132015 	 1.73413574696 	 0.236690044403 
label 72 	 -1.26112794876 	 1.72048389912 	 0.235115915537 
label 72 	 -1.24087762833 	 1.7341594696 	 0.235532045364 
label 72 	 -1.25240170956 	 1.71258604527 	 0.229170382023 
label 72 	 -1.18876457214 	 1.72080111504 	 0.229522123933 
label 72 	 -1.25419712067 	 1.69022262096 	 0.238318040967 
label 72 	 -1.30964803696 	 1.66634166241 	 0.251870661974 
label 72 	 -1.39974665642 	 1.64360880852 	 0.270199596882 
label 72 	 -1.44096839428 	 1.64318466187 	 0.288541674614 
label 72 	 -1.63222002983 	 1.6418555975 	 0.307129323483 
label 72 	 -2.00367665291 	 1.61231100559 	 0.334280610085 
label 72 	 5.0477180481 	 -4.12931919098 	 0.460827589035 
label 72 	 4.96075057983 	 -4.156208992 	 0.48668640852 
label 72 	 5.00370311737 	 -4.15195083618 	 0.485743880272 
label 72 	 4.986369133 	 -4.1582942009 	 0.491060703993 
label 72 	 4.9751906395 	 -4.17752981186 	 0.479590624571 
label 72 	 4.9499206543 	 -4.20523452759 	 0.503088951111 
label 72 	 4.89356613159 	 -4.14209794998 	 0.46088424325 
label 72 	 4.88978385925 	 -4.16516685486 	 0.46482411027 
label 72 	 5.84196567535 	 -4.14264726639 	 0.626418173313 
label 72 	 5.60366392136 	 -4.10024881363 	 0.507848739624 
label 72 	 5.63258743286 	 -4.15403985977 	 0.506370186806 
label 72 	 5.91637420654 	 -4.09789037704 	 0.512098252773 
label 72 	 5.52538824081 	 -4.09322977066 	 0.485549509525 
label 72 	 5.63370943069 	 -4.08500146866 	 0.467609971762 
label 72 	 4.97731542587 	 -4.11405944824 	 0.405095517635 
label 72 	 5.005671978 	 -4.11250352859 	 0.413157463074 
label 72 	 4.99822998047 	 -4.10780096054 	 0.432421088219 
label 72 	 5.03170633316 	 -4.11611175537 	 0.417330920696 
label 72 	 5.03295993805 	 -4.11324930191 	 0.407715022564 
label 72 	 5.03014802933 	 -4.11950111389 	 0.400753796101 
label 72 	 4.95612239838 	 -4.13238954544 	 0.402292758226 
label 72 	 4.97018527985 	 -4.15272474289 	 0.395079612732 
label 72 	 4.94245862961 	 -4.17960548401 	 0.402815788984 
label 72 	 4.90143013 	 -4.19095563889 	 0.405936807394 
label 72 	 4.8306646347 	 -4.19395017624 	 0.405843496323 
label 72 	 4.79801368713 	 -4.21010351181 	 0.425974994898 
label 72 	 4.76671981812 	 -4.21810293198 	 0.427995443344 
label 72 	 5.32492208481 	 -2.47420835495 	 0.658862650394 
label 72 	 4.98749542236 	 -4.19145393372 	 0.452927917242 
label 72 	 4.96269989014 	 -4.17783880234 	 0.44989323616 
label 72 	 4.94462442398 	 -4.18802833557 	 0.449498742819 
label 72 	 4.92429924011 	 -4.21749162674 	 0.457998007536 
label 72 	 4.96736955643 	 -4.25405168533 	 0.464596658945 
label 72 	 4.98230934143 	 -4.24498081207 	 0.455503582954 
label 72 	 4.98185586929 	 -4.24915218353 	 0.461357235909 
label 72 	 5.05360603333 	 -4.22928237915 	 0.439930707216 
label 72 	 5.12092351913 	 -4.21968269348 	 0.448949247599 
label 72 	 5.10465240479 	 -4.21216106415 	 0.45132085681 
label 72 	 5.099629879 	 -4.23199510574 	 0.444153994322 
label 72 	 5.12401199341 	 -4.23104000092 	 0.449450135231 
label 72 	 5.12497329712 	 -4.23447370529 	 0.449494600296 
label 72 	 5.09910392761 	 -4.23871898651 	 0.457551926374 
label 72 	 5.0454249382 	 -4.23464727402 	 0.451265871525 
label 72 	 5.03875160217 	 -4.22506999969 	 0.450968652964 
label 72 	 5.07183980942 	 -4.22819852829 	 0.468601077795 
label 72 	 5.14152574539 	 -4.22563171387 	 0.483687400818 
label 72 	 5.14535045624 	 -4.22127723694 	 0.472982496023 
label 72 	 5.20188188553 	 -4.22437524796 	 0.499619305134 
label 72 	 5.30504703522 	 -4.22602939606 	 0.516703188419 
label 72 	 5.2766661644 	 -4.22670459747 	 0.497540920973 
label 72 	 5.13010835648 	 -4.27656364441 	 0.47680580616 
label 72 	 5.09582185745 	 -4.27466583252 	 0.470493912697 
label 72 	 5.12274312973 	 -4.27185964584 	 0.475304037333 
label 72 	 5.11785554886 	 -4.28746938705 	 0.476168215275 
label 72 	 5.05216741562 	 -4.29953193665 	 0.467643409967 
label 72 	 5.06503152847 	 -4.29571008682 	 0.470261961222 
label 72 	 5.09449243546 	 -4.29077243805 	 0.461546808481 
label 72 	 5.18831729889 	 -4.26832580566 	 0.47442740202 
label 72 	 5.7091460228 	 -4.22048473358 	 0.606787025928 
label 72 	 5.5554933548 	 -4.22771215439 	 0.586784303188 
label 72 	 5.70108270645 	 -4.21806907654 	 0.590030729771 
label 72 	 5.43247318268 	 -4.27535057068 	 0.573386847973 
label 72 	 5.24873828888 	 -4.27554035187 	 0.524569272995 
label 72 	 5.4525718689 	 -4.25483369827 	 0.558743953705 
label 72 	 5.5617480278 	 -4.2557682991 	 0.571655273438 
label 72 	 5.72471284866 	 -4.25954675674 	 0.58089184761 
label 72 	 5.70062828064 	 -4.2614979744 	 0.576727688313 
label 72 	 5.5218296051 	 -4.27118301392 	 0.519681215286 
label 72 	 5.30731630325 	 -4.25899171829 	 0.477714151144 
label 72 	 5.31681156158 	 -4.25341558456 	 0.466271162033 
label 72 	 5.2930803299 	 -4.25087165833 	 0.464081078768 
label 72 	 5.3123831749 	 -4.25369691849 	 0.460433900356 
label 72 	 5.31494903564 	 -4.2952208519 	 0.405273199081 
label 72 	 5.33018875122 	 -4.305560112 	 0.39710739255 
label 72 	 5.42741584778 	 -4.3023519516 	 0.406484872103 
label 72 	 5.5019569397 	 -4.30841779709 	 0.409800231457 
label 72 	 5.60370588303 	 -4.30895471573 	 0.418525546789 
label 72 	 5.6518445015 	 -4.31147766113 	 0.406678527594 
label 72 	 5.57129716873 	 -4.34062719345 	 0.374938219786 
label 72 	 5.53269195557 	 -4.34321451187 	 0.372419714928 
label 72 	 5.18724727631 	 -4.34063529968 	 0.286508232355 
label 72 	 5.19283056259 	 -4.33007907867 	 0.280243963003 
label 72 	 5.20555925369 	 -4.3334274292 	 0.283142477274 
label 72 	 5.21512699127 	 -4.33433818817 	 0.279972761869 
label 72 	 5.22913980484 	 -4.33738040924 	 0.276666939259 
label 72 	 5.23625707626 	 -4.33702278137 	 0.27191773057 
label 72 	 5.359623909 	 -4.34746551514 	 0.292118757963 
label 72 	 5.95077991486 	 -3.67011904716 	 0.420841634274 
label 72 	 5.32083463669 	 -4.36395168304 	 0.266149044037 
label 72 	 6.0510840416 	 -3.67065024376 	 0.417781293392 
label 72 	 5.36856174469 	 -4.3818397522 	 0.261356592178 
label 72 	 5.424492836 	 -4.40122509003 	 0.266950428486 
label 72 	 5.44076728821 	 -4.43406915665 	 0.262722611427 
label 72 	 5.44126224518 	 -4.45169973373 	 0.261406630278 
label 72 	 1.11145114899 	 -3.87016940117 	 0.277483046055 
label 72 	 0.959597408772 	 -3.96186947823 	 0.267855882645 
label 72 	 0.951066017151 	 -3.99204277992 	 0.264833569527 
